location,property_type,room_type,accommodates,bedrooms,has_wifi,has_ac,optimal_price_median,optimal_price_75
Queens,Private room in apartment,Private room,12,4.0,Yes,Yes,53.908929765120746,53.908929765120746
Queens,Private room in barn,Private room,4,1.0,Yes,Yes,88.43714562205616,88.43714562205616
Queens,Private room in bed and breakfast,Private room,2,1.0,Yes,Yes,40.87711538111177,40.87711538111177
Queens,Private room in bungalow,Private room,2,1.0,Yes,Yes,38.7282542707587,38.7282542707587
Queens,Private room in camper/rv,Private room,8,2.0,Yes,Yes,126.72073287198523,126.72073287198523
Queens,Private room in condominium,Private room,1,1.0,Yes,Yes,54.85168754381476,54.85168754381476
Queens,Private room in condominium,Private room,2,1.0,No,Yes,49.86846142925897,49.86846142925897
Queens,Private room in condominium,Private room,2,1.0,Yes,Yes,54.82383703708349,66.59149749952337
Queens,Private room in condominium,Private room,3,1.0,Yes,Yes,61.28566939920715,68.95031120163662
Queens,Private room in condominium,Private room,3,2.0,Yes,Yes,45.09116725771432,45.09116725771432
Queens,Private room in condominium,Private room,8,1.0,Yes,Yes,42.47321582720101,42.47321582720101
Queens,Private room in condominium,Private room,10,4.0,Yes,Yes,39.60779240660891,43.16328955017915
Queens,Private room in earth house,Private room,1,1.0,Yes,Yes,58.94550461335501,58.94550461335501
Queens,Private room in guest suite,Private room,1,1.0,Yes,Yes,46.36920798864591,46.36920798864591
Queens,Private room in guest suite,Private room,2,1.0,Yes,Yes,54.709719092879794,74.47551377631453
Queens,Private room in guest suite,Private room,3,1.0,No,No,267.81473255719186,267.81473255719186
Queens,Private room in guest suite,Private room,3,1.0,Yes,Yes,58.46844370985325,67.24652680824319
Queens,Private room in guest suite,Private room,4,2.0,Yes,Yes,132.9839789020388,132.9839789020388
Queens,Private room in guesthouse,Private room,2,1.0,Yes,Yes,76.99916884487203,89.60691000600204
Queens,Private room in guesthouse,Private room,2,2.0,Yes,Yes,28.43196568228192,28.43196568228192
Queens,Private room in guesthouse,Private room,5,2.0,Yes,Yes,104.70060523935162,104.70060523935162
Queens,Private room in guesthouse,Private room,8,4.0,Yes,Yes,185.57163176002575,185.57163176002575
Queens,Private room in hostel,Private room,2,1.0,Yes,Yes,68.27960892347464,68.27960892347464
Queens,Private room in house,Private room,1,1.0,No,Yes,53.58840239357983,53.58840239357983
Queens,Private room in house,Private room,1,1.0,Yes,No,38.499554897944016,44.848767927449046
Queens,Private room in house,Private room,1,1.0,Yes,Yes,44.88717240545616,50.13248595080309
Queens,Private room in house,Private room,2,1.0,No,No,49.83459812290437,49.83459812290437
Queens,Private room in house,Private room,2,1.0,Yes,No,44.86953181826209,60.441173731515605
Queens,Private room in house,Private room,2,1.0,Yes,Yes,49.944564885187525,60.4648089916881
Queens,Private room in house,Private room,3,1.0,Yes,No,67.4438247311016,67.4438247311016
Queens,Private room in house,Private room,3,1.0,Yes,Yes,55.86991853099174,73.00956364212571
Queens,Private room in house,Private room,3,2.0,Yes,Yes,74.70593821673782,77.01119765998347
Queens,Private room in house,Private room,3,3.0,Yes,Yes,79.73868678538085,79.73868678538085
Queens,Private room in house,Private room,4,1.0,Yes,No,49.58003127786807,49.58003127786807
Queens,Private room in house,Private room,4,1.0,Yes,Yes,75.50841316074577,77.36971796814811
Queens,Private room in house,Private room,4,2.0,Yes,No,95.18590695979378,105.55988067124936
Queens,Private room in house,Private room,4,2.0,Yes,Yes,64.14133647229968,64.14133647229968
Queens,Private room in house,Private room,5,1.0,Yes,Yes,66.60041453340315,66.60041453340315
Queens,Private room in house,Private room,5,2.0,Yes,Yes,124.22702430791097,157.5867988425474
Queens,Private room in house,Private room,6,2.0,Yes,No,63.23308899168583,63.23308899168583
Queens,Private room in house,Private room,6,2.0,Yes,Yes,94.920165998069,94.920165998069
Queens,Private room in house,Private room,6,3.0,Yes,Yes,86.93284073326353,86.93284073326353
Queens,Private room in house,Private room,7,2.0,Yes,Yes,109.8503331784324,109.8503331784324
Queens,Private room in house,Private room,8,3.0,Yes,Yes,189.36897271126048,189.36897271126048
Queens,Private room in house,Private room,8,4.0,Yes,Yes,449.90066045968905,449.90066045968905
Queens,Private room in house,Private room,12,3.0,Yes,Yes,355.5153183428,355.5153183428
Queens,Private room in loft,Private room,1,1.0,Yes,Yes,194.1998306289116,194.1998306289116
Queens,Private room in serviced apartment,Private room,1,1.0,Yes,Yes,27.20212912515961,27.20212912515961
Queens,Private room in serviced apartment,Private room,2,1.0,Yes,No,39.44084679613892,39.44084679613892
Queens,Private room in tiny house,Private room,2,1.0,Yes,Yes,51.03735289428145,51.700336572921984
Queens,Private room in townhouse,Private room,1,1.0,No,Yes,29.95414045756632,29.95414045756632
Queens,Private room in townhouse,Private room,1,1.0,Yes,No,26.23412860571735,29.011357212555797
Queens,Private room in townhouse,Private room,1,1.0,Yes,Yes,29.025524836463745,33.63424570923229
Queens,Private room in townhouse,Private room,2,1.0,Yes,No,28.46753262277557,32.27423619330494
Queens,Private room in townhouse,Private room,2,1.0,Yes,Yes,46.1950319471863,54.7585630573731
Queens,Private room in townhouse,Private room,3,1.0,Yes,Yes,31.775443933035547,52.22623031164856
Queens,Private room in townhouse,Private room,4,1.0,Yes,Yes,93.44525189326733,112.64177547234502
Queens,Private room in townhouse,Private room,11,3.0,Yes,Yes,329.15153678753,342.8379905014218
Queens,Private room in townhouse,Private room,13,3.0,Yes,Yes,378.8230208084288,378.8230208084288
Queens,Private room in villa,Private room,2,1.0,Yes,Yes,58.518143982215456,59.67538261187248
Queens,Private room in villa,Private room,3,1.0,Yes,Yes,64.2875825944809,64.2875825944809
Queens,Private room in villa,Private room,4,1.0,Yes,Yes,49.62955623227087,49.63216398783903
Queens,Room in aparthotel,Entire place,2,2.0,Yes,Yes,67.37086349713381,67.38472333293988
Queens,Room in aparthotel,Private room,2,1.0,Yes,No,65.3398454541107,65.3398454541107
Queens,Room in boutique hotel,Hotel room,2,1.0,Yes,Yes,108.76250646106304,123.98935743349053
Queens,Room in boutique hotel,Hotel room,3,1.0,Yes,Yes,112.43467517283612,112.43467517283612
Queens,Room in boutique hotel,Private room,2,1.0,Yes,No,137.22177147925686,137.22177147925686
Queens,Room in boutique hotel,Private room,2,1.0,Yes,Yes,123.32992246917593,130.56742521258343
Queens,Room in boutique hotel,Private room,4,1.0,Yes,Yes,66.76669505072792,66.78168311526815
Queens,Room in hotel,Hotel room,2,1.0,Yes,Yes,107.49226318563538,107.49226318563538
Queens,Room in hotel,Private room,2,1.0,Yes,Yes,87.3951225431979,111.113729161154
Queens,Room in hotel,Private room,4,1.0,Yes,Yes,97.13177194591748,112.8058160793239
Queens,Shared room in apartment,Shared room,1,1.0,Yes,No,41.820748963929454,56.00869208312649
Queens,Shared room in apartment,Shared room,1,1.0,Yes,Yes,29.56153662871348,45.73430254585568
Queens,Shared room in apartment,Shared room,2,1.0,No,Yes,18.464140188575254,18.464140188575254
Queens,Shared room in apartment,Shared room,2,1.0,Yes,No,43.54548430655502,43.54548430655502
Queens,Shared room in apartment,Shared room,2,1.0,Yes,Yes,28.617688194850093,68.21623983934161
Queens,Shared room in hostel,Shared room,1,1.0,No,Yes,20.14498581964405,20.14498581964405
Queens,Shared room in hostel,Shared room,1,1.0,Yes,Yes,20.185133120136697,34.23967177291874
Queens,Shared room in hostel,Shared room,2,1.0,Yes,Yes,39.438361827709485,39.438361827709485
Queens,Shared room in house,Shared room,1,1.0,Yes,No,40.3152310636598,54.214019532992594
Queens,Shared room in house,Shared room,1,1.0,Yes,Yes,55.44558194178324,55.44558194178324
Queens,Shared room in house,Shared room,2,1.0,Yes,Yes,85.91246846798292,85.91246846798292
Queens,Shared room in house,Shared room,3,1.0,Yes,Yes,40.34598835425651,40.34598835425651
Queens,Shared room in house,Shared room,10,1.0,Yes,Yes,142.03312628901244,142.03312628901244
Queens,Shared room in loft,Shared room,2,1.0,Yes,Yes,38.4554943748697,38.4554943748697
Queens,Shared room in serviced apartment,Shared room,3,1.0,Yes,Yes,23.993748193528923,23.993748193528923
Queens,Tiny house,Entire place,3,1.0,Yes,Yes,66.14600367698547,71.76664387469296
Staten Island,Entire apartment,Entire place,2,1.0,Yes,No,65.42798269560713,65.42798269560713
Staten Island,Entire apartment,Entire place,2,1.0,Yes,Yes,84.82477664907549,119.4611042909766
Staten Island,Entire apartment,Entire place,3,1.0,Yes,No,83.23627270527992,83.23627270527992
Staten Island,Entire apartment,Entire place,3,1.0,Yes,Yes,98.73461438430104,98.84535468987214
Staten Island,Entire apartment,Entire place,4,1.0,Yes,Yes,81.87713485318099,92.76812033838866
Staten Island,Entire apartment,Entire place,4,2.0,Yes,Yes,142.51995598530962,146.08429955583938
Staten Island,Entire apartment,Entire place,5,1.0,Yes,Yes,88.97779433064022,112.15470040254868
Staten Island,Entire apartment,Entire place,5,2.0,Yes,Yes,123.7527284861614,125.1169208722422
Staten Island,Entire apartment,Entire place,5,3.0,Yes,Yes,99.4748850162113,99.4748850162113
Staten Island,Entire apartment,Entire place,6,1.0,Yes,Yes,99.9462304633158,99.9462304633158
Staten Island,Entire apartment,Entire place,6,2.0,Yes,Yes,99.69135919447385,100.00102450821102
Staten Island,Entire apartment,Entire place,6,3.0,Yes,No,114.96507715203188,114.96507715203188
Staten Island,Entire apartment,Entire place,6,3.0,Yes,Yes,162.88451476456322,169.33635526264462
Staten Island,Entire apartment,Entire place,8,2.0,Yes,Yes,149.42786425054132,149.42786425054132
Staten Island,Entire apartment,Entire place,8,3.0,Yes,Yes,141.23357952421526,141.23357952421526
Staten Island,Entire apartment,Entire place,8,4.0,Yes,Yes,157.2166074235838,157.2166074235838
Staten Island,Entire apartment,Entire place,10,3.0,Yes,No,157.50298417629128,157.50298417629128
Staten Island,Entire apartment,Entire place,11,4.0,Yes,Yes,148.06944287429127,148.06944287429127
Staten Island,Entire bungalow,Entire place,3,1.0,Yes,Yes,124.09547249042166,124.09547249042166
Staten Island,Entire condominium,Entire place,8,3.0,Yes,Yes,188.97834151342653,188.97834151342653
Staten Island,Entire floor,Entire place,3,1.0,Yes,Yes,83.73360184459074,83.73360184459074
Staten Island,Entire guest suite,Entire place,2,1.0,Yes,Yes,98.491259878763,98.491259878763
Staten Island,Entire guest suite,Entire place,3,1.0,Yes,Yes,124.91586282083176,124.91586282083176
Staten Island,Entire guesthouse,Entire place,2,1.0,Yes,Yes,109.20776190807156,109.20776190807156
Staten Island,Entire house,Entire place,2,1.0,Yes,Yes,67.69657613201244,80.40764764699698
Staten Island,Entire house,Entire place,4,1.0,Yes,Yes,176.20460418754013,176.20460418754013
Staten Island,Entire house,Entire place,4,2.0,Yes,No,129.15779436524826,129.15779436524826
Staten Island,Entire house,Entire place,4,2.0,Yes,Yes,159.8302771090616,159.8302771090616
Staten Island,Entire house,Entire place,4,3.0,Yes,Yes,129.74962410822192,129.74962410822192
Staten Island,Entire house,Entire place,5,1.0,Yes,Yes,64.39185501066255,64.39185501066255
Staten Island,Entire house,Entire place,5,3.0,Yes,Yes,180.10912407691384,180.10912407691384
Staten Island,Entire house,Entire place,6,2.0,Yes,Yes,67.81197282366864,73.62557443419234
Staten Island,Entire house,Entire place,6,3.0,Yes,Yes,150.75366514960484,161.48547399862076
Staten Island,Entire house,Entire place,7,4.0,Yes,Yes,244.13964431690025,244.13964431690025
Staten Island,Entire house,Entire place,8,3.0,Yes,Yes,166.2144655628831,174.08501083932538
Staten Island,Entire house,Entire place,8,4.0,Yes,Yes,282.016891157169,299.7913453595472
Staten Island,Entire house,Entire place,10,4.0,Yes,Yes,264.5456901835076,264.5456901835076
Staten Island,Entire house,Entire place,11,4.0,Yes,Yes,307.53810124614097,307.53810124614097
Staten Island,Entire house,Entire place,12,4.0,Yes,Yes,434.9203626002385,434.9203626002385
Staten Island,Entire house,Entire place,12,5.0,Yes,Yes,439.9491729905352,439.9491729905352
Staten Island,Entire townhouse,Entire place,4,1.0,Yes,Yes,158.82794367028677,158.82794367028677
Staten Island,Private room in apartment,Private room,1,1.0,Yes,Yes,36.94019589395794,40.537212249148446
Staten Island,Private room in apartment,Private room,2,1.0,Yes,No,67.80716907712913,67.80716907712913
Staten Island,Private room in apartment,Private room,2,1.0,Yes,Yes,60.27061151100573,62.30802170129602
Staten Island,Private room in apartment,Private room,3,1.0,Yes,Yes,42.37108357762924,42.37108357762924
Staten Island,Private room in apartment,Private room,4,1.0,Yes,Yes,107.6934741485572,107.6934741485572
Staten Island,Private room in guest suite,Private room,2,2.0,Yes,Yes,84.03523619591499,84.03523619591499
Staten Island,Private room in guest suite,Private room,3,1.0,Yes,Yes,69.40017719520118,69.40017719520118
Staten Island,Private room in house,Private room,1,1.0,Yes,No,33.72161036586966,36.05420829558215
Staten Island,Private room in house,Private room,1,1.0,Yes,Yes,33.796781316180024,41.45904213565191
Staten Island,Private room in house,Private room,2,1.0,Yes,No,155.15466935346552,155.15466935346552
Staten Island,Private room in house,Private room,2,1.0,Yes,Yes,51.62918705423217,60.99072913643591
Staten Island,Private room in house,Private room,2,2.0,Yes,Yes,63.05606216052317,63.05606216052317
Staten Island,Private room in house,Private room,3,1.0,Yes,Yes,55.61076882987447,55.61076882987447
Staten Island,Private room in house,Private room,4,1.0,Yes,Yes,93.96832443048986,132.48904742941383
Staten Island,Private room in house,Private room,4,2.0,Yes,Yes,95.0141407264906,103.12862778312582
Staten Island,Private room in townhouse,Private room,1,1.0,Yes,No,23.570001819758843,23.570001819758843
Staten Island,Private room in townhouse,Private room,1,1.0,Yes,Yes,30.007245816992004,30.007245816992004
Staten Island,Private room in townhouse,Private room,2,1.0,Yes,Yes,54.84064588329969,54.84064588329969
Staten Island,Private room in townhouse,Private room,3,1.0,Yes,Yes,84.54824213060544,84.54824213060544
Staten Island,Private room in townhouse,Private room,4,1.0,Yes,Yes,49.82834091081472,49.82834091081472
Staten Island,Shared room in apartment,Shared room,4,1.0,Yes,Yes,79.51735743803007,79.51735743803007
Staten Island,Shared room in earth house,Shared room,1,1.0,Yes,Yes,89.03669982568263,89.03669982568263
Staten Island,Shared room in house,Shared room,1,1.0,Yes,No,24.67412056540236,24.67412056540236
